date,open,high,low,close,adj_close,volume,daily_return,log_return,volatility_5d,ma_5,ma_20,ma_spread,vol_mean_5,hl_spread,co_diff,rsi,momentum_5,log_volume,rsi_ma5
2025-02-24,0.28201620635171887,0.23506301431595134,0.29143281574746727,0.2730284834072907,0.27155377402215297,0.30997313740271604,0.0,0.0,0.0,0.2730284834072907,0.2730284834072907,0.0,0.30997313740271604,-0.05636980143151593,-0.008987722944428178,50.0,0.0,0.27000663120336005,
2025-02-25,0.2457548677297665,0.1960517474057979,0.27743038458408265,0.23934168460116334,0.23804887387236073,0.3724833568690741,-0.1233819943828901,-0.1316839509196366,0.0,0.23934168460116334,0.23934168460116334,0.0,0.3724833568690741,-0.08137863717828475,-0.006413183128603173,50.0,0.0,0.3166217681852753,
2025-02-26,0.2306337681111803,0.20484890227327757,0.2643364184719488,0.24944780850845127,0.24810039429580888,0.16504889417410784,0.042224671076952935,0.04135753532654971,0.0,0.24944780850845127,0.24944780850845127,0.0,0.16504889417410784,-0.05948751619867121,0.01881404039727097,50.0,0.0,0.15276305538514076,
2025-02-27,0.24658669024243807,0.21605476768240095,0.2532200356177019,0.20968631343713762,0.2085537673050184,0.19708015246912924,-0.15939805328041812,-0.17363704054468282,0.0,0.20968631343713762,0.20968631343713762,0.0,0.19708015246912924,-0.03716526793530095,-0.03690037680530045,50.0,0.0,0.179885385461132,
2025-02-28,0.2044531625682855,0.17358744140223914,0.22329108671829045,0.23431626171500453,0.23305065391306723,0.44592123844005815,0.11746092472196934,0.1110590802024878,0.1153043784897443,0.2411641103338095,0.23431626171500453,0.006847848618804969,0.29810135587101705,-0.049703645316051315,0.02986309914671903,50.0,0.0,0.2609027014205549,50.0
2025-03-03,0.23459754425684065,0.17981879938411938,0.22109984291872697,0.18737568739540578,0.18636354476634454,0.23700880201310215,-0.20032998980110006,-0.22355612366185265,0.13731558408640854,0.2240335511314325,0.18737568739540578,0.036657863736026725,0.28350848879309426,-0.0412810435346076,-0.047221856861434874,50.0,-0.08565279601188491,0.24959733509222354,50.0
2025-03-04,0.1591386978169511,0.14714340161448947,0.19352246477496093,0.1880383508914445,0.1870226636126091,0.3715383880318104,0.003536550046860487,0.0035303111588430923,0.13547087283244924,0.21377288438948874,0.1880383508914445,0.02573453349804425,0.2833194950256416,-0.04637906316047147,0.02889965307449338,50.0,-0.051303333709718846,0.2494500764765424,50.0
2025-03-05,0.1882064891116373,0.19474264127183982,0.2352626010381944,0.2565716096217665,0.25518579594688084,0.246042279392247,0.3644642617073717,0.31076186932993793,0.22859452418913923,0.2151976446121518,0.2565716096217665,-0.04137396500961471,0.2995181720692694,-0.040519959766354585,0.06836512051012922,50.0,0.007123801113315231,0.2619935588948773,50.0
2025-03-06,0.21238071485960552,0.19725602277512255,0.25594559387110705,0.23376415448890508,0.23250152814815284,0.24331354915430597,-0.08889313656520215,-0.09309508516063796,0.2162035789523436,0.22001321282250527,0.23376415448890508,-0.013750941666399813,0.3087648514063047,-0.058689571095984494,0.02138343962929956,50.0,0.024077841051767468,0.2690838309176353,50.0
2025-03-07,0.20278936820317406,0.15876827047615727,0.21778631042658558,0.2139937946922883,0.21283795584155607,0.21633415796906025,-0.08457395805546886,-0.08836570246228032,0.21681030580673677,0.21594871941796204,0.2139937946922883,0.00195492472567374,0.26284743531210514,-0.059018039950428314,0.011204426489114239,50.0,-0.02032246702271623,0.2333690405946413,50.0
2025-03-10,0.1710790096981245,0.11478233633576496,0.17332045281029673,0.1413739987157947,0.1406104532050807,0.4458023210133464,-0.33935468119959744,-0.4145381658952895,0.2543955712483899,0.20674838168203982,0.1413739987157947,0.06537438296624512,0.304606139112154,-0.058538116474531776,-0.029705010982329805,50.0,-0.046001688679611075,0.265901186111661,50.0
2025-03-11,0.1376070392793458,0.11268779848203136,0.17166368656422604,0.14297554785182154,0.14220325378006748,0.3935657178046994,0.011328456085099914,0.011264769654413464,0.25466815819415994,0.19773582107411522,0.14297554785182154,0.05476027322229368,0.3090116050667318,-0.05897588808219467,0.0053685085724757275,50.0,-0.045062803039622956,0.2692723524856614,50.0
2025-03-12,0.1569366829247898,0.10860339373620187,0.18256640887679687,0.158548645601428,0.157692294774741,0.26346580593100666,0.10892140637744774,0.10338783694568167,0.16687271272941318,0.17813122827004751,0.158548645601428,0.019582582668619508,0.3124963103744837,-0.073963015140595,0.0016119626766382122,50.0,-0.0980229640203385,0.27193090433644,50.0
2025-03-13,0.15796428987446487,0.10912706815038442,0.17454973487336423,0.133697753314582,0.13297558993235858,0.18318380174766147,-0.15673985856251416,-0.17047977850435278,0.17064354662828632,0.15811794803518292,0.133697753314582,0.02442019472060092,0.3004703608931548,-0.0654226667229798,-0.024266536559882868,31.74119820260337,-0.10006640117432308,0.26272601509949794,46.348239640520674
2025-03-14,0.1414240144321952,0.13483793179767956,0.18555928745677264,0.187762297278395,0.1867481007301528,0.17213722221632355,0.40437885172687005,0.3395951066163533,0.2806602062551275,0.15287164855240426,0.187762297278395,-0.034890648725990736,0.2916309737426075,-0.05072135565909308,0.046338282846199785,40.212980802711314,-0.0262314974138933,0.25590574052386617,44.39083580106294
2025-03-17,0.17528755372498206,0.14782416237262685,0.2179466373826684,0.188535517044373,0.18751721265776844,0.22568191711880065,0.004118077895220562,0.004109621819680807,0.20761802216961817,0.1623039522181199,0.188535517044373,-0.02623156482625308,0.24760689296369837,-0.07012247501004154,0.013247963319390932,43.6917306669379,0.04716151832857829,0.22122723071516667,43.129181934450514
