date,open,high,low,close,adj_close,volume,daily_return,log_return,volatility_5d,ma_5,ma_20,ma_spread,vol_mean_5,hl_spread,co_diff,rsi,momentum_5,log_volume,rsi_ma5
2025-03-31,0.1059946476626831,0.0659265657297685,0.1199827897249179,0.1150321135628615,0.1144107729406944,0.4955904993470159,-0.14067551643216192,-0.1516086826123997,0.15109249808391426,0.17351445910850558,0.1825049590217122,-0.008990499913206634,0.18361657623987343,-0.054056223995149394,0.009037465900178399,45.56296402545017,-0.09769146374141971,0.16857464637984174,46.15331283874019
2025-04-01,0.1163199992831689,0.0961930931547585,0.1519961521530541,0.1525845056061809,0.1517603930867248,0.1665459796353907,0.3264513784909131,0.2825072399404031,0.2435496727444948,0.15918929896201856,0.18073226675744905,-0.021542967795430495,0.20024165719928222,-0.05580305899829559,0.036264506323011994,49.114765547572674,-0.0716258007324351,0.18252291751892488,47.0010962817809
2025-04-02,0.1325666727398171,0.1078702175957477,0.1701137505889938,0.152308451993131,0.1514858302042681,0.0901648917532888,-0.0018091850935532117,-0.0018108236454986606,0.24002507959819952,0.15054120327691517,0.17551910887601727,-0.024977905599102096,0.20017455379420915,-0.0622435329932461,0.019741779253313912,52.97968571491784,-0.0432404784255169,0.18246700771063154,48.78522087495209
2025-04-03,0.1170051701427985,0.0680735189658188,0.1312596626348978,0.1024408330145294,0.1018875148616604,0.3896966543856109,-0.3274120268837779,-0.396622361018975,0.27214249928175355,0.13124586467305888,0.1689529428022985,-0.037707078129239624,0.26995869742947237,-0.063186143669079,-0.0145643371282691,36.153431269582896,-0.09647669301928151,0.23898437823258073,46.509847515012034
2025-04-04,0.0648397434940128,0.0529401753518261,0.0785099737882553,0.0291583735419975,0.0290008933789198,0.7934191945467866,-0.715363759899708,-1.2565432644678622,0.38658656970250216,0.11030485554374006,0.15971117174478394,-0.04940631620104388,0.38708344393361854,-0.025569798436429203,-0.03568136995201529,29.062673936213358,-0.1047050456465941,0.3272033009748468,42.57470409874738
2025-04-07,0.0,0.0341414304445477,0.0,0.0182239202646612,0.0181255163797329,0.8192221526177761,-0.37500216744212933,-0.4700070971591557,0.39596565105489007,0.09094321688410001,0.15355366782222726,-0.06261045093812725,0.45180977458777055,0.0341414304445477,0.0182239202646612,30.477782116941043,-0.0968081932982003,0.372810898583072,39.55766771704556
2025-04-08,0.085050193096321,0.0480179235039042,0.0291806477045926,0.0,0.0,0.5101196606606287,-1.0,-inf,0.38363180854539575,0.06042631576286382,0.14640489042963617,-0.08597857466677235,0.5205245107928181,0.0188372757993116,-0.085050193096321,24.304677980934983,-0.1525845056061809,0.41905534822424034,34.59565020371802
2025-04-09,0.0130169022750419,0.1505472054051764,0.0444123609310447,0.1984205284117819,0.1973487469185144,0.814437849718102,inf,inf,0.0,0.069648731046594,0.14839848457015387,-0.07874975352355987,0.6653791023857808,0.10613484447413171,0.18540362613674,51.831040252787446,0.046112076418650894,0.5100527866357625,34.36592111129195
2025-04-10,0.1525813379051213,0.1016912749961846,0.1229756683048943,0.1479456926030105,0.1471465611628706,0.5558922523172971,-0.25438313370490095,-0.2935433947626671,0.0,0.07874970296429022,0.1491108815345753,-0.07036117857028508,0.6986182219721181,-0.021284393308709695,-0.004635645302110802,45.2533715093247,0.04550485958848109,0.5298151099478879,36.18590915924031
2025-04-11,0.1456325584590525,0.1338952539309539,0.1822457549646312,0.1871549119173261,0.1861440623887476,0.2546659163543314,0.2650244060807334,0.23509141533782266,0.0,0.11034901063935594,0.14908051226652186,-0.03873150162716592,0.590867566333627,-0.0483505010336773,0.0415223534582736,47.889132682094775,0.15799653837532862,0.46427950662873635,39.951200908416595
2025-04-14,0.2071935473272661,0.1579828387563808,0.2106781014744045,0.183620481897254,0.1826286499230889,0.1572385674697132,-0.018885050805577674,-0.0190656507518076,0.0,0.1434283229658745,0.14883476050916591,-0.005406437543291426,0.4584708493040145,-0.05269526271802369,-0.023573065430012113,46.6044490888005,0.1653965616325928,0.3773885233614268,43.17653430278848
2025-04-15,0.1841448954173596,0.1435304157035206,0.2104109442474837,0.1721339213938182,0.1712041471589875,0.1136786893600755,-0.06255598713580968,-0.0645982425323885,0.0,0.17785510724463813,0.14944499404243305,0.028410113202205073,0.3791826550439038,-0.06688052854396309,-0.012010974023541399,47.983260610177766,0.1721339213938182,0.321491044748954,47.912250828637035
2025-04-16,0.1457793594518632,0.0896998180642902,0.1240446234118783,0.0941572022522474,0.0936486132475331,0.2149262605778112,-0.4530003064484369,-0.6033070367951152,0.2690513825259225,0.15700244201273122,0.14496906615343425,0.01203337585929698,0.25928033721584565,-0.0343448053475881,-0.05162215719961581,42.004549726067225,-0.1042633261595345,0.23054039684903643,45.946952723292995
2025-04-17,0.1119158201590766,0.0515263982562299,0.1181123629371703,0.0730064058594828,0.0726120586002831,0.1969272586347855,-0.22463280436159905,-0.2544185610132157,0.2652168816648223,0.1420145846640257,0.1397062000832546,0.0023083845807710945,0.18748733847934335,-0.0665859646809404,-0.0389094142995938,45.021687395447366,-0.07493928674352769,0.17183959453663164,45.90061590051753
2025-04-21,0.0584291845749942,0.0,0.0581476348675085,0.025182224034866,0.0250461803013306,0.1902827474172621,-0.6550682951940568,-1.0644088386310897,0.2688372054436605,0.10962004708753367,0.1308316662818548,-0.02121161919432113,0.1746107046919295,-0.0581476348675085,-0.0332469605401282,42.982825602020036,-0.1619726878824601,0.1609367775433255,44.91935448450258
2025-04-22,0.0611695693339744,0.0172277216647316,0.0805407275320855,0.067704929360274,0.0673392757585324,0.162203370034932,1.6886000722784962,0.9890206389213357,0.9384637867215254,0.08643693658013768,0.12358073388465443,-0.03714379730451675,0.17560366520497322,-0.06331300586735389,0.006535360026299605,43.422069302032305,-0.11591555253698,0.1617817732891136,44.28287852714894
2025-04-23,0.1232199446248136,0.08331153354145,0.1508737003608253,0.1095096930546732,0.1089181718646092,0.1847233577184842,0.6174552442399892,0.480854077297579,0.9653912757946721,0.07391209091230869,0.11784570322045729,-0.0439336123081486,0.18981259887665497,-0.06756216681937531,-0.0137102515701404,46.88379665555909,-0.062624228339145,0.17379581478658696,44.0629857362252
2025-04-24,0.1214583327110845,0.1255171025160186,0.1624712271829711,0.1808039935081904,0.179827436808555,0.2205429854644681,0.6510318718355206,0.5014004693158762,0.9045622500222543,0.09124144916349727,0.11710845637493442,-0.025867007211437143,0.19093594385398632,-0.0369541246669525,0.059345660797105904,55.53302838756355,0.086646791255943,0.17473950542886652,46.76868146852446
2025-04-25,0.1767555636530895,0.1449441927991173,0.2127625150031291,0.2059311079389854,0.2048188724617627,0.1513351666436618,0.13897433316182117,0.13012814967366815,0.8534053010352904,0.1178263895793978,0.11745913547019315,0.00036725410920464274,0.18181752545576163,-0.0678183222040118,0.029175544285895888,63.39218774577995,0.13292470207950258,0.1670535292794257,50.442781538590985
2025-04-28,0.2010276069496754,0.1479812487165821,0.2236652373156995,0.2021206243058637,0.2010288971136469,0.1005022137753097,-0.01850368150425674,-0.01867701616848551,0.6674292997516138,0.15321406963359735,0.12087199572605675,0.0323420739075406,0.16386141872737114,-0.0756839885991174,0.0010930173561883028,64.08391895055877,0.1769384002709977,0.15174328614536736,54.663000208298726
2025-04-29,0.1977978357680696,0.1603392937187036,0.2436534256390365,0.218025222334389,0.2168475814956374,0.0664111357676013,0.07868864487800775,0.07574608567100075,0.31628485287585834,0.18327812822842032,0.12602165116463312,0.0572564770637872,0.144702971873905,-0.0833141319203329,0.020227386566319394,66.75721767812041,0.150320292974115,0.13514519014221255,59.33002988351635
2025-04-30,0.1929042702213514,0.1685081032103621,0.211907383537472,0.2247625820956145,0.2235485951112696,0.5226951785354045,0.03090174471140905,0.030433899534531857,0.2717446531280568,0.20632870603660863,0.1296305549891048,0.07669815104750383,0.21229733603728906,-0.04339928032710988,0.03185831187426311,52.870392339352115,0.1152528890409413,0.19251718432287288,60.52734902027496
2025-05-01,0.3926106682357295,0.379693034427158,0.428143757988825,0.3912082485763353,0.3890952355363297,1.0,0.7405399285274024,0.5541953688435665,0.3109618985518592,0.2484095570502376,0.141575544818265,0.10683401223197259,0.3681887389443954,-0.048450723561666964,-0.001402419659394194,71.15956212314799,0.2104042550681449,0.3134877767483951,63.65265576739184
2025-05-02,0.3956936384245251,0.3925223384611453,0.4553469855351815,0.4457697901621773,0.4433621274509143,0.4015756559039317,0.13946930256302004,0.13056262994890902,0.3109400321494013,0.29637729349487596,0.15874199267564743,0.13763530081922853,0.4182368367964494,-0.06282464707403618,0.05007615173765223,71.90978541181867,0.23983868222319193,0.3494144358815909,65.35617530059959
2025-05-05,0.4012233913866796,0.3928365111490555,0.4666771920307555,0.4506848253092967,0.4482505222572257,0.1760296444156588,0.011025949392692747,0.010965606764027934,0.3061327971743421,0.3460901336955625,0.17981831526401237,0.16627181843155014,0.43334232292451924,-0.07384068088170004,0.04946143392261709,72.57281753928437,0.24856420100343302,0.3600090058195435,67.05395501834471
2025-05-06,0.3979447861006491,0.3835680972497104,0.4616535597069493,0.4348906150198108,0.4325416630282186,0.0691759659386513,-0.035044912547580576,-0.03567372022632385,0.32126321722346485,0.3894632122326469,0.20065165000176988,0.18881156223087703,0.43389528895872925,-0.07808546245723891,0.036945828919161705,72.04817532410412,0.2168653926854218,0.3603947192593881,68.11214654754146
2025-05-07,0.4059701559405864,0.3856102197211277,0.4613327426951339,0.4351115590287904,0.4327614812625526,0.2431160612849452,0.000508045014881553,0.0005079160037067867,0.3249935290312025,0.43153300761928204,0.22240722795320939,0.20912577966607265,0.37797946550863737,-0.07572252297400622,0.02914140308820401,82.90342989205648,0.2103489769331759,0.3206182708176183,74.11875405808232
2025-05-08,0.4259848211058912,0.4146724717767935,0.4856500850320029,0.4617296663256729,0.4592357244093956,0.2472781712198592,0.06117536237441401,0.05937712625205314,0.06758108839271074,0.4456372911691496,0.23557268484890392,0.21006460632024565,0.2274350997526092,-0.0709776132552094,0.03574484521978172,87.12159642789081,0.07052141774933762,0.20492670739680272,77.31116091903088
2025-05-09,0.4361145376291413,0.3993296264365291,0.4868258704098256,0.464822208327786,0.4623116683347552,0.0738477219880445,0.006697732954269009,0.006675402793089937,0.03443711515429295,0.4494477748022714,0.2514165106351427,0.19803126416712868,0.1618895129694318,-0.08749624397329653,0.02870767069864466,95.90587456864156,0.019052418165608653,0.15004757040592587,82.11037875039547
2025-05-12,0.4651823289238279,0.44451999574924,0.5076691901988202,0.5229732895377706,0.5201485494347531,0.2330632916768419,0.12510392181816155,0.11787540633955747,0.06254203315752523,0.46390546764796614,0.2682074295161649,0.19569803813180126,0.1732962424216684,-0.06314919444958017,0.05779096061394268,96.0352727699069,0.07228846422847385,0.15981708886979806,86.80286979651996
2025-05-13,0.4741864716090165,0.4513274435276191,0.5374911457277434,0.5223106260417318,0.5194895985168566,0.2499856662030303,-0.001267107726714678,-0.001267911186495341,0.05488759220658619,0.4813894698523503,0.28514193672338883,0.19624753312896148,0.2094581824745442,-0.08616370220012426,0.04812415443271534,95.52928221817247,0.08742001102192104,0.1901724762449795,91.49909117533365
2025-05-14,0.4759482328625146,0.4682409925044406,0.5523488714564357,0.5432957565604872,0.5403612475062638,0.1710754594778251,0.04017749107995128,0.039391363091705406,0.05074386389502539,0.5030263093586897,0.3037000284817223,0.19932628087696747,0.1950500621131202,-0.08410787895199512,0.06734752369797264,94.97120945383676,0.10818419753169684,0.17818807748767804,93.91264708768969
2025-05-15,0.4888181848049771,0.4802324494363352,0.5645875430032619,0.5443450299395143,0.5459740852941768,0.2154465243196755,0.0019313115671468761,0.0019294489827304958,0.05327821308523288,0.519549382081458,0.3262094198660856,0.19333996221537236,0.18868373273308342,-0.08435509356692666,0.055526845134537206,94.65168747200953,0.08261536361384136,0.17284658798868852,95.41866529651345
2025-05-16,0.4950819427311856,0.4706497030460848,0.5555020769924948,0.5506405016827811,0.5522470494985656,0.2548910100548931,0.01156522315261399,0.01149885716086558,0.05268370787284029,0.536713040752457,0.35009112465725056,0.1866219160952064,0.22489239034645317,-0.08485237394640999,0.055558558951595505,95.68552096376673,0.08581829335499513,0.20285299552298594,95.37459457553847
2025-05-19,0.4893565546717957,0.4980362608975652,0.5665649631614977,0.576043669726626,0.5775593962639296,0.2015204442415298,0.04613385315139684,0.04510132413962929,0.02202042455486677,0.547327116790228,0.37763419694183853,0.16969291984838952,0.21858382085939074,-0.06852870226393254,0.08668711505483034,95.79035085941946,0.05307038018885546,0.19768938191775332,95.32561019344101
2025-05-20,0.5124052065817024,0.4914907302277749,0.5853775292066623,0.572178076489434,0.5737076232762153,0.0763449879489929,-0.006710590603359212,-0.006733207856687365,0.023407576517657593,0.5573006068797686,0.40285785429829646,0.1544427525814721,0.18385568520858325,-0.09388679897888741,0.05977286990773156,94.76306638518852,0.04986745044770213,0.16877664154017924,95.1723670268442
2025-05-21,0.507413823486367,0.4885583452719486,0.5719629091823637,0.5412524879374012,0.5428925997326584,0.1565101982311033,-0.054048887615154584,-0.05556438950574616,0.03616585429384441,0.5568919531551513,0.4244449940424329,0.13244695911271837,0.1809426329592389,-0.08340456391041512,0.03383866445103423,79.7069832717265,-0.002043268623086014,0.16631296106441465,92.11952179042214
2025-05-22,0.5092734022884826,0.5014923202675741,0.5831327887218549,0.5538987095589043,0.5554936086462958,0.131212639223639,0.02336473624295965,0.023095959342534344,0.03772220424712137,0.5588026890790293,0.4430997298449686,0.11570295923406071,0.1640958559400316,-0.08164046845428086,0.04462530727042169,75.66858248431113,0.00955367961939002,0.15194469638257746,88.32290079288248
2025-05-23,0.4849523755477036,0.4671413880967545,0.5564640387289908,0.5280538220280002,0.529741121627159,0.1069598547508574,-0.046659952595819565,-0.04778362112949059,0.04338810527790155,0.5542853531480731,0.4592058655494194,0.09507948759865376,0.13450962487922444,-0.08932265063223627,0.043101446480296624,66.70640578589935,-0.022586679654780895,0.12620050900893326,82.527077757309
2025-05-27,0.5167605516013702,0.5051578813638549,0.5949974727709213,0.5860945154989445,0.5875743083030507,0.1938290349638469,0.10991435162430596,0.10428285164837944,0.06640180094516027,0.5562955223025369,0.47840456010907345,0.07789096219346342,0.13297134302368788,-0.08983959140706643,0.06933396389757429,77.6119696965968,0.010050845772318517,0.12484368871954199,78.89140152474447
2025-05-28,0.5399560045040872,0.5133789464348348,0.599326463684803,0.5677047608293746,0.5692503005917793,0.1112663644182071,-0.03137677317098708,-0.0318795695059568,0.0683917503061043,0.555400859170525,0.49588853703382263,0.05951232213670232,0.1399556183175307,-0.08594751724996819,0.027748756325287394,72.70663450399243,-0.004473315660059374,0.13098933034814975,74.48011514850523
2025-05-29,0.5415708154250061,0.5091898707273672,0.5906684818570396,0.574994396347599,0.5765138742418037,0.0451928692014482,0.012840539698090181,0.012758798954737098,0.061291418281517865,0.5621492408525646,0.513400127746422,0.048749113106142605,0.1176921525115997,-0.08147861112967236,0.0334235809225929,70.77171759629869,0.03374190841019775,0.1112659812803696,72.69306201341968
2025-05-30,0.5326156561840103,0.5089803690010957,0.5918977639201066,0.5842720223539386,0.5857583309263599,0.4867948568212947,0.016135158995064458,0.016006370815470138,0.0610889007054915,0.5682239034115714,0.5230533164353021,0.0451705869762693,0.18880859603113082,-0.08291739491901096,0.0516563661699283,71.42007488870965,0.030373312795034302,0.1729516258023979,71.84336049429939
2025-06-02,0.5199903227829765,0.5112319931987845,0.5991128031431261,0.5931632070081889,0.5946177278620031,0.1015023942749753,0.015217543052000293,0.015102917658807844,0.05174430445559293,0.5812457804076091,0.5304229872776027,0.05082279313000637,0.18771710393595442,-0.08788080994434155,0.0731728842252124,65.28746517492378,0.0651093849801887,0.1720330645834408,71.55957237210427
2025-06-03,0.5411793958907667,0.5218620884173988,0.6203301104298804,0.5986856275163772,0.6001204046401964,0.0827580348895236,0.009310119783124238,0.009267047748747695,0.02018699751454098,0.5837640028110956,0.5378230273879567,0.04594097542313891,0.16550290392108974,-0.09846802201248162,0.05750623162561053,66.28974386071621,0.012591112017432682,0.15315267105735744,69.29512720492815
2025-06-04,0.5535601107503727,0.5299784825267411,0.6318741405667812,0.6036557722675666,0.605072780154897,0.0491829735727254,0.008301760594801477,0.008267490517661786,0.003479201319807053,0.5909542050987341,0.5462612852503445,0.044692919848389634,0.15308622575199343,-0.10189565804004008,0.05009566151719391,63.81794696498542,0.035951011438192015,0.14244202231728473,67.51738969712675
2025-06-05,0.5582578918600867,0.5507146789437978,0.6372720865876471,0.6246961809212914,0.626037965245545,0.175936209294671,0.03485497798635939,0.03426129901232865,0.010691588757122984,0.6008945620134726,0.5557405163449696,0.04515404566850301,0.17923489377063798,-0.08655740764384934,0.06643828906120475,66.85197307496017,0.049701784573692454,0.16486583306892605,66.73344079285906
2025-06-06,0.5833619070091125,0.5700370982652583,0.6626582209318506,0.6396067837057586,0.6408952597180146,0.0730280411539237,0.023868567216910552,0.023588166052215392,0.011128341680121476,0.6119615142838366,0.5646343722139738,0.04732714206986277,0.09648153063716378,-0.09262112266659228,0.05624487669664613,68.00806160551221,0.05533476135182003,0.09210644480979013,66.05103813621956
2025-06-09,0.5814534941025726,0.5705083572971241,0.661803089466193,0.6526948933452204,0.6539365768137944,0.0981769533779981,0.0204627436307534,0.020256194645185164,0.011010475865167456,0.6238678515512428,0.5740280064648455,0.04983984508639727,0.09581644245776834,-0.09129473216906892,0.07124139924264772,66.32941750919125,0.05953168633703143,0.0914996949902292,66.25942860307305
2025-06-10,0.5887448589784563,0.5672093842710706,0.6529312839971029,0.6425889379688319,0.6438667521981825,0.0749455846596519,-0.01548342951573134,-0.015604549674091158,0.019203024690745016,0.6326485136417338,0.5800087888863985,0.05263972475533529,0.09425395241179399,-0.08572189972603228,0.05384407899037558,64.61150420936895,0.04390331045245466,0.09007280906479274,65.9237806728036
2025-06-11,0.5830193215792978,0.5811907080950602,0.6673613624431414,0.6519769517142122,0.6532212019640902,0.0966756208657613,0.014609672203594215,0.0145039791264942,0.01890707844372745,0.6423127495310629,0.5864921051700226,0.055820644361040284,0.10375248187040118,-0.08617065434808113,0.0689576301349144,75.23281858738804,0.0483211794466456,0.09871572151370961,68.20675499728414
2025-06-12,0.6074871493128875,0.6071110734686278,0.6879908585908092,0.6864920798903875,0.6876129318277995,0.1508552498858605,0.05293918456078295,0.05158547703078822,0.024421826959667,0.6546719293248822,0.5936519213365176,0.0610200079883646,0.09873628998863906,-0.08087978512218141,0.07900493057750002,77.47769332105835,0.0617958989690961,0.09416069211336142,70.33189904650376
2025-06-13,0.6142892771059147,0.6006177983781598,0.683929188003499,0.6648993954796643,0.6660974454736586,0.1054946221717295,-0.03145365408173528,-0.03195894398289485,0.0328875714343061,0.6597304516796633,0.5996796396135251,0.06005081206613816,0.10522960619220023,-0.08331138962533924,0.05061011837374951,78.86765031075726,0.025292611773905627,0.10005310179392564,72.50381678755276
2025-06-16,0.6084169387139455,0.6085248505642245,0.6959007023234034,0.6879832412873741,0.6890987620320677,0.0802586454030982,0.03471780236926958,0.03412873482459602,0.03477830553689187,0.666788121268094,0.6065467765937548,0.06024134467433917,0.10164594459722025,-0.08737585175917895,0.07956630257342856,75.211804680971,0.03528834794215374,0.09680537471329725,74.28029422190872
